Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CS(O)(=O)=O.CC(C)(C)C1=CC(\C=C2/SC(=N)NC2=O)=CC(=C1O)C(C)(C)C,kidney,Rat,Human,0.16,0.953298986,0.715481172,,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CSC1=CC(=O)OC2=C1C=CC(O)=C2,kidney,Rat,Human,0.454545455,0.663293958,0.715481172,,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,O[Se](O)=O,kidney,Rat,Human,0.065217391,0.850062251,0.715481172,,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.230769231,0.589029551,0.715481172,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.715481172,,,,,
CCCCCC1=CC=C(O)C=C1,OC1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.372093023,0.998469174,0.715481172,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,NC1=CC=C(C=C1)\N=N\C1=CC=C(N)C=C1,kidney,Rat,Human,0.636363636,0.500607312,0.715481172,,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COC1=C(N[C@H]2CCN[C@H]2C2=CC=CC=C2)C=C(OC(F)F)C=C1,brain,Rat,Human,0.553191489,0.911361635,1,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NNC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.321428571,0.403306752,0.715481172,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,CCC(C)[C@]1CC[C@H]2[C@@H]3CCC4=CCCC4=C3C=C[C@]12C,kidney,Rat,Human,0.154545455,0.679862022,0.715481172,,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCCC(CCC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,prostate,Rat,Human,0.350877193,0.435144156,0.880434783,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.715481172,,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,OC(=O)CN(C(O)=O)C1=CC(C)=C(OC(C)=O)C(O)=C1C,kidney,Rat,Human,0.192771084,0.117274888,0.715481172,,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,prostate,Rat,Human,0.489795918,0.587685287,0.880434783,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.38028169,0.951031864,0.715481172,,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0.715481172,,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CCCNC(=S)SO\C(C)=C\C(=O)OC(C)C,kidney,Rat,Human,0.459016393,0.16398564,0.715481172,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.715481172,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CC(C)C(C)(O)C#CC(C)(O)CC(C)C,prostate,Rat,Human,0.169230769,0.98357898,0.880434783,,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,ClC1=NC(=O)N1,prostate,Rat,Human,0.042105263,0.442261487,0.880434783,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.715481172,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.666666667,0.881325603,0.715481172,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.2625,0.42286703,0.715481172,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0.715481172,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CCOC1=NC(NC2=CC=C(Cl)C(Cl)=C2)=N1,prostate,Rat,Human,0.22972973,0.480633616,0.880434783,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.76,0.560511708,0.880434783,,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,N#CC1=CSC=N1,kidney,Rat,Human,0.1,0.593700349,0.715481172,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,kidney,Rat,Human,0.142857143,0.636634529,0.715481172,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,C1=CC2=C(C=C1)C1=CC2=C3C=CC=CC3=C1,kidney,Rat,Human,0.414285714,0.677305639,0.715481172,,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(=CC3=CC[C@@H]12)C(C)C,kidney,Rat,Human,0.19047619,0.393241912,0.715481172,,,,,
