Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCCCC(CC)COC(=O)C1=CC=C(C)C=C1,prostate,Rat,Human,0.285714286,0.409627438,0.967391304,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.786610879,,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CC1=CC=C(C(O)=C1)C(C)(C)C,kidney,Rat,Human,0.134328358,0.107854024,0.786610879,,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,prostate,Rat,Human,0.489795918,0.587685347,0.967391304,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.38028169,0.951031864,0.786610879,,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0.786610879,,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CC[Sn](CC)(CC)C(C)CC(=O)O\C(=O)O\C(C)C,kidney,Rat,Human,0.256756757,0.917050958,0.786610879,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.786610879,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CC(C)(C)C1=CC(S)C=C1,prostate,Rat,Human,0.203703704,0.557501853,0.967391304,,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,CS(O)(=O)=O.CO.CS(C)(C)C1=CC2=C(C=C1O)C(=O)N[C@@H]2CO[C@H](C)CC1=C(C=CC=C1)C(C)O,prostate,Rat,Human,0.181208054,0.467696279,0.967391304,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.786610879,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.948275862,0.733183801,0.786610879,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(O)C=C(C(Cl)=C1)C1=CC(Cl)=C(N)C=C1,kidney,Rat,Human,0.315789474,0.427409053,0.786610879,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0.786610879,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,FC1=CC=C(F)C=C1,prostate,Rat,Human,0.169491525,0.674426198,0.967391304,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.76,0.576107621,0.967391304,,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,CCCC[Sn](CCCC)(CCC)OC1=CC=C(Cl)C=C1,kidney,Rat,Human,0.284090909,0.93757993,0.786610879,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0.786610879,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,BrC1=C2C=CC=CC2=CC2=CC=C1C=C2,kidney,Rat,Human,0.319444444,0.800689518,0.786610879,,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,[Na+].CC(C)C1=CC2=CC[C@@H]3[C@](C)(CC[C@@]3(C)C([O-])=O)[C@H]2CC1,kidney,Rat,Human,0.1875,0.353198647,0.786610879,,,,,
