Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC=C(C=C1)N=O,kidney,Rat,Human,0.339622642,0.493602395,0.732217573,,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=CC=CC(O)=C1O,kidney,Rat,Human,0.326530612,0.986694336,0.732217573,,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,[H][C@@]12CC[C@H](O)[C@@]1(C)C(=O)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.133928571,0.734846294,0.732217573,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.732217573,,,,,
CCCCCC1=CC=C(O)C=C1,OC1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.372093023,0.998469174,0.732217573,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,NC1=CC=C(C=C1)\N=N\C1=CC=C(N)C=C1,kidney,Rat,Human,0.636363636,0.500607252,0.732217573,,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COC1=C(CN2CCCN(CC2)C2=CC=CC=C2C(=O)NC(F)(F)F)C=C1,brain,Rat,Human,0.275,0.762430847,0.944444444,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.657142857,0.356024861,0.732217573,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,kidney,Rat,Human,0.211009174,0.707252085,0.732217573,,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,Cl.Cl.CCCC(CC)CNC(=N)NC(=N)NCCCCCNC(=N)NC(=N)NCC(=N)NCC(=N)NCC(CC)CC,prostate,Rat,Human,0.212903226,0.625492752,0.913043478,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.732217573,,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CN(CC)NC(=O)CCl,kidney,Rat,Human,0.192982456,0.08525373,0.732217573,,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,prostate,Rat,Human,0.489795918,0.587685347,0.913043478,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,kidney,Rat,Human,0.642857143,0.468700886,0.732217573,,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0.732217573,,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CCNP(=S)(OC)OC(Br)C(C)=O,kidney,Rat,Human,0.452830189,0.484697193,0.732217573,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.732217573,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CCOP(=O)(OCC)SCSC1=CC=C(Cl)C=C1,prostate,Rat,Human,0.171052632,0.474864036,0.913043478,,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.Cl.COC1=CC(=O)N(C)C(=C1)C1=CC=C(Br)C(Br)=C1N,prostate,Rat,Human,0.141666667,0.492393911,0.913043478,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.14159292,0.833483815,0.732217573,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,OC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.433333333,0.740331531,0.732217573,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.2625,0.42286703,0.732217573,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0.732217573,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,prostate,Rat,Human,0.46969697,0.511900485,0.913043478,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.727272727,0.57067883,0.913043478,,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,CCCC1=CC(CCN2C=NC=N2)=C(OC1=O)C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.326315789,0.178274095,0.732217573,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792755,0.732217573,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,BrC1=C2C=CC=CC2=CC2=CC=CC=C12,kidney,Rat,Human,0.461538462,0.775611103,0.732217573,,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,CC=CC(O)=O,kidney,Rat,Human,0.181818182,0.484845221,0.732217573,,,,,
