Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)C#C)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.2,0.671396852,1,0.728033473,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1C[C@@H]2O,kidney,Rat,Human,0.148148148,0.83420068,1,0.728033473,,,,
CCCCCC1=CC=C(O)C=C1,OC1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.372093023,0.998469174,0,0.728033473,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,O=NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1,kidney,Rat,Human,0.5,0.676593304,1,0.728033473,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,OC1=C(CN[C@H]2CCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,brain,Rat,Human,0.741176471,0.948697507,1,1,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCN(CC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.272727273,0.519687831,1,0.728033473,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,OC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,kidney,Rat,Human,0.172727273,0.793364227,1,0.728033473,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,prostate,Rat,Human,0.4,0.427879781,0,0.869565217,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC2=C(C=C1)C1=C(C2)C=CS1,kidney,Rat,Human,0.227272727,0.991451859,1,0.728033473,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,ClCC(=O)CCl,kidney,Rat,Human,0.153846154,0.977051318,0,0.728033473,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,prostate,Rat,Human,0.489795918,0.587685347,0,0.869565217,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OCC1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.507246377,0.973811626,1,0.728033473,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0,0.728033473,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CCNP(=S)(OC)O\C(C)=C\N=C(/C)\C=C\C(C)=O,kidney,Rat,Human,0.492063492,0.096677683,1,0.728033473,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC1(Cl)CS(=O)(Cl)C1(Cl)Cl,kidney,Rat,Human,0.102040816,0.994915247,1,0.728033473,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,prostate,Rat,Human,0.161764706,0.983843386,0,0.869565217,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,[Na+].CCSC#N,prostate,Rat,Human,0.010309278,0.51577121,1,0.869565217,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0,0.728033473,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,O=C(OC1CCCCC1)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.381578947,0.888038397,1,0.728033473,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.2625,0.42286703,0,0.728033473,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0,0.728033473,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CSC1=NC2=C(N1)C=C(OC1=CC=CC(Cl)=C1Cl)C(Cl)=C2,prostate,Rat,Human,0.358974359,0.72429055,0,0.869565217,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[Na+].F[B-](F)(F)F,prostate,Rat,Human,0.054054054,0.999991655,0,0.869565217,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,CCCC[Sn](CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.583333333,0.974102795,1,0.728033473,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1C[C@@H]2O,kidney,Rat,Human,0.135416667,0.799091637,1,0.728033473,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2,kidney,Rat,Human,0.441176471,0.777620077,0,0.728033473,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,CC=CC(O)=O,kidney,Rat,Human,0.181818182,0.484845221,0,0.728033473,,,,
