Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,prostate,Rat,Human,0.4,0.427879751,0.945652174,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=C(O)C=C1,kidney,Rat,Human,0.25,0.979419351,0.794117647,,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CC(C)NCCC(O)COC1=CC(C)=C(OC(C)=O)C=C1C,kidney,Rat,Human,0.238095238,0.041981753,0.794117647,,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(Cl)=NC(N)=NC(Cl)=N1,prostate,Rat,Human,0.333333333,0.858879805,0.945652174,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.422535211,0.990272939,0.794117647,,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0.794117647,,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,COP(=S)(OC)OC(Br)C(Cl)(Cl)Br,kidney,Rat,Human,0.169230769,0.99873203,0.794117647,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,C[Hg]Cl,kidney,Rat,Human,0.028571429,0.995974243,0.794117647,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CC(C)(O)C1=CC=C(S)C=C1,prostate,Rat,Human,0.387755102,0.494234771,0.945652174,,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,N.CC1=CN=C(C2=CC=CC(=O)N2)C=C(O)C=CC=C1,prostate,Rat,Human,0.139344262,0.454012543,0.945652174,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.14159292,0.833483815,0.794117647,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.75,0.868199706,0.794117647,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,OCNC1=NC(=CS1)C1=CC=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.410714286,0.394889206,0.794117647,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0.794117647,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,[Na+].[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=CC=C2Cl)C=C1,prostate,Rat,Human,0.289473684,0.513254941,0.945652174,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.636363636,0.576802731,0.945652174,,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,N#CC[Hg]C1=NC2=CC=CC=C12,kidney,Rat,Human,0.164556962,0.274742872,0.794117647,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@]34C)[C@@H]1C[B-]2O,kidney,Rat,Human,0.182795699,0.87479192,0.794117647,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2,kidney,Rat,Human,0.441176471,0.777620077,0.794117647,,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,C[C@@](O)(CC[C@H]1[C@](C)(O)[C@H]3CC(C)(CC)CC[C@]2([H])[C@H]3CC[C@@]12)C(C)C,kidney,Rat,Human,0.142857143,0.594755173,0.794117647,,,,,
