Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,Cl.Cl.CCC(CC)CNC(=N)NC(=N)NCCCCCCCNC(=N)NC(=N)NC(C2=CC=CC=C2)C(=N)OC(C)C,prostate,Rat,Human,0.18125,0.590057015,0.923913043,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.793248945,,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.064814815,0.442062736,0.793248945,,,,,
CCNC1=NC(N)=NC(Cl)=N1,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,prostate,Rat,Human,0.489795918,0.587685347,0.923913043,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,kidney,Rat,Human,0.696428571,0.701664865,0.793248945,,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,kidney,Rat,Human,0.666666667,0.924857855,0.793248945,,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CCCP(=S)(OCC)O\C(C)=C\C(C)=C,kidney,Rat,Human,0.296875,0.178697377,0.793248945,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)[C@]4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.693543553,0.793248945,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CCC(C)(C)C1=CC=CC(O)=C1O,prostate,Rat,Human,0.303571429,0.587750733,0.923913043,,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.CSC1=NC(=O)N(CS1)(=O)C1=CC(O)=CC=C1,prostate,Rat,Human,0.147826087,0.533518672,0.923913043,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.793248945,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.666666667,0.881325603,0.793248945,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NNC1=NC(=CS1)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.189655172,0.629799008,0.793248945,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0.793248945,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1Cl)[N+]([O-])=O,prostate,Rat,Human,0.386666667,0.490760714,0.923913043,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[K+].F[B-](F)(F)F,prostate,Rat,Human,0.054054054,0.999991536,0.923913043,,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,CCCCN1C=C(NC2=C(C=N2)C=CC=C1)C1=CC=C(F)C=C1,kidney,Rat,Human,0.215686275,0.295347989,0.793248945,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(O)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.212121212,0.724527419,0.793248945,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,C1=CC2=CC3=C(C=C2C=C1)C1=C2C3C=CC2=C1,kidney,Rat,Human,0.324675325,0.977344573,0.793248945,,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,C[C@@](O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C,kidney,Rat,Human,0.172839506,0.297193676,0.793248945,,,,,
